Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-05,32,,,282,,
Cheshire East,E06000049,Upper tier local authority,2020-04-05,27,,,247,,
County Durham,E06000047,Upper tier local authority,2020-04-05,26,,,330,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-05,2,,,33,,
Southampton,E06000045,Upper tier local authority,2020-04-05,12,,,189,,
Portsmouth,E06000044,Upper tier local authority,2020-04-05,10,,,122,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-05,11,,,163,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-05,21,,,218,,
Wokingham,E06000041,Upper tier local authority,2020-04-05,8,,,127,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-05,4,,,120,,
Slough,E06000039,Upper tier local authority,2020-04-05,5,,,172,,
Reading,E06000038,Upper tier local authority,2020-04-05,8,,,134,,
West Berkshire,E06000037,Upper tier local authority,2020-04-05,6,,,120,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-05,4,,,81,,
Medway,E06000035,Upper tier local authority,2020-04-05,19,,,251,,
Thurrock,E06000034,Upper tier local authority,2020-04-05,9,,,142,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-05,8,,,158,,
Luton,E06000032,Upper tier local authority,2020-04-05,27,,,250,,
Peterborough,E06000031,Upper tier local authority,2020-04-05,6,,,81,,
Swindon,E06000030,Upper tier local authority,2020-04-05,10,,,95,,
Torbay,E06000027,Upper tier local authority,2020-04-05,3,,,61,,
Plymouth,E06000026,Upper tier local authority,2020-04-05,1,,,103,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-05,10,,,146,,
North Somerset,E06000024,Upper tier local authority,2020-04-05,4,,,88,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-05,14,,,227,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-05,5,,,71,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-05,7,,,121,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-05,9,,,101,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-05,4,,,72,,
Nottingham,E06000018,Upper tier local authority,2020-04-05,11,,,211,,
Rutland,E06000017,Upper tier local authority,2020-04-05,1,,,8,,
Leicester,E06000016,Upper tier local authority,2020-04-05,20,,,252,,
Derby,E06000015,Upper tier local authority,2020-04-05,2,,,302,,
York,E06000014,Upper tier local authority,2020-04-05,4,,,78,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-05,2,,,52,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-05,10,,,130,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-05,4,,,56,,
Blackpool,E06000009,Upper tier local authority,2020-04-05,3,,,92,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-05,8,,,93,,
Warrington,E06000007,Upper tier local authority,2020-04-05,23,,,184,,
Halton,E06000006,Upper tier local authority,2020-04-05,15,,,123,,
Darlington,E06000005,Upper tier local authority,2020-04-05,2,,,55,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-05,12,,,137,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-05,8,,,119,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-05,22,,,192,,
Hartlepool,E06000001,Upper tier local authority,2020-04-05,3,,,39,,
England,E92000001,Nation,2020-04-04,3322,3321,1,48127,48113,14
South West,E12000009,Region,2020-04-04,174,,,2112,,
South East,E12000008,Region,2020-04-04,457,,,6269,,
London,E12000007,Region,2020-04-04,714,,,13735,,
East of England,E12000006,Region,2020-04-04,262,,,3922,,
West Midlands,E12000005,Region,2020-04-04,333,,,5411,,
East Midlands,E12000004,Region,2020-04-04,189,,,2955,,
Yorkshire and The Humber,E12000003,Region,2020-04-04,203,,,3363,,
North West,E12000002,Region,2020-04-04,599,,,6516,,
North East,E12000001,Region,2020-04-04,253,,,2208,,
Worcestershire,E10000034,Upper tier local authority,2020-04-04,16,,,438,,
West Sussex,E10000032,Upper tier local authority,2020-04-04,33,,,398,,
Warwickshire,E10000031,Upper tier local authority,2020-04-04,35,,,461,,
Surrey,E10000030,Upper tier local authority,2020-04-04,69,,,1054,,
Suffolk,E10000029,Upper tier local authority,2020-04-04,19,,,289,,
Staffordshire,E10000028,Upper tier local authority,2020-04-04,42,,,619,,
Somerset,E10000027,Upper tier local authority,2020-04-04,6,,,126,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-04,39,,,552,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-04,27,,,475,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-04,27,,,294,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-04,42,,,515,,
Norfolk,E10000020,Upper tier local authority,2020-04-04,29,,,351,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-04,19,,,301,,
Leicestershire,E10000018,Upper tier local authority,2020-04-04,20,,,362,,
Lancashire,E10000017,Upper tier local authority,2020-04-04,90,,,955,,
Kent,E10000016,Upper tier local authority,2020-04-04,67,,,988,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-04,53,,,1022,,
Hampshire,E10000014,Upper tier local authority,2020-04-04,73,,,1099,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-04,44,,,379,,
Essex,E10000012,Upper tier local authority,2020-04-04,84,,,1084,,
East Sussex,E10000011,Upper tier local authority,2020-04-04,21,,,215,,
Devon,E10000008,Upper tier local authority,2020-04-04,33,,,252,,
Derbyshire,E10000007,Upper tier local authority,2020-04-04,33,,,563,,
Cumbria,E10000006,Upper tier local authority,2020-04-04,52,,,795,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-04,19,,,272,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-04,21,,,343,,
Westminster,E09000033,Upper tier local authority,2020-04-04,16,,,403,,
Wandsworth,E09000032,Upper tier local authority,2020-04-04,26,,,585,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-04,21,,,395,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-04,20,,,365,,
Sutton,E09000029,Upper tier local authority,2020-04-04,7,,,304,,
Southwark,E09000028,Upper tier local authority,2020-04-04,37,,,726,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-04,8,,,221,,
Redbridge,E09000026,Upper tier local authority,2020-04-04,24,,,335,,
Newham,E09000025,Upper tier local authority,2020-04-04,43,,,545,,
Merton,E09000024,Upper tier local authority,2020-04-04,14,,,372,,
Lewisham,E09000023,Upper tier local authority,2020-04-04,28,,,520,,
Lambeth,E09000022,Upper tier local authority,2020-04-04,31,,,710,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-04,11,,,207,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-04,7,,,285,,
Islington,E09000019,Upper tier local authority,2020-04-04,13,,,276,,
Hounslow,E09000018,Upper tier local authority,2020-04-04,16,,,361,,
Hillingdon,E09000017,Upper tier local authority,2020-04-04,17,,,375,,
Havering,E09000016,Upper tier local authority,2020-04-04,21,,,288,,
Harrow,E09000015,Upper tier local authority,2020-04-04,24,,,494,,
Haringey,E09000014,Upper tier local authority,2020-04-04,17,,,330,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-04,16,,,296,,
Hackney,E09000012,Upper tier local authority,2020-04-04,24,,,372,,
Greenwich,E09000011,Upper tier local authority,2020-04-04,13,,,339,,
Enfield,E09000010,Upper tier local authority,2020-04-04,19,,,387,,
Ealing,E09000009,Upper tier local authority,2020-04-04,26,,,544,,
Croydon,E09000008,Upper tier local authority,2020-04-04,45,,,743,,
Camden,E09000007,Upper tier local authority,2020-04-04,22,,,330,,
Bromley,E09000006,Upper tier local authority,2020-04-04,33,,,560,,
Brent,E09000005,Upper tier local authority,2020-04-04,49,,,806,,
Bexley,E09000004,Upper tier local authority,2020-04-04,22,,,294,,
Barnet,E09000003,Upper tier local authority,2020-04-04,38,,,728,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-04,6,,,228,,
Gateshead,E08000037,Upper tier local authority,2020-04-04,31,,,208,,
Wakefield,E08000036,Upper tier local authority,2020-04-04,11,,,189,,
Leeds,E08000035,Upper tier local authority,2020-04-04,17,,,352,,
Kirklees,E08000034,Upper tier local authority,2020-04-04,14,,,208,,
Calderdale,E08000033,Upper tier local authority,2020-04-04,8,,,94,,
Bradford,E08000032,Upper tier local authority,2020-04-04,21,,,234,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-04,20,,,327,,
Walsall,E08000030,Upper tier local authority,2020-04-04,26,,,410,,
Solihull,E08000029,Upper tier local authority,2020-04-04,23,,,251,,
Sandwell,E08000028,Upper tier local authority,2020-04-04,19,,,396,,
Dudley,E08000027,Upper tier local authority,2020-04-04,27,,,329,,
Coventry,E08000026,Upper tier local authority,2020-04-04,18,,,296,,
Birmingham,E08000025,Upper tier local authority,2020-04-04,82,,,1437,,
Sunderland,E08000024,Upper tier local authority,2020-04-04,46,,,337,,
South Tyneside,E08000023,Upper tier local authority,2020-04-04,12,,,111,,
North Tyneside,E08000022,Upper tier local authority,2020-04-04,24,,,180,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-04,23,,,367,,
Sheffield,E08000019,Upper tier local authority,2020-04-04,42,,,966,,
Rotherham,E08000018,Upper tier local authority,2020-04-04,11,,,250,,
Doncaster,E08000017,Upper tier local authority,2020-04-04,7,,,177,,
Barnsley,E08000016,Upper tier local authority,2020-04-04,12,,,240,,
Wirral,E08000015,Upper tier local authority,2020-04-04,42,,,295,,
Sefton,E08000014,Upper tier local authority,2020-04-04,33,,,295,,
St. Helens,E08000013,Upper tier local authority,2020-04-04,28,,,250,,
Liverpool,E08000012,Upper tier local authority,2020-04-04,47,,,557,,
Knowsley,E08000011,Upper tier local authority,2020-04-04,15,,,173,,
Wigan,E08000010,Upper tier local authority,2020-04-04,14,,,199,,
Trafford,E08000009,Upper tier local authority,2020-04-04,16,,,243,,
Tameside,E08000008,Upper tier local authority,2020-04-04,15,,,177,,
Stockport,E08000007,Upper tier local authority,2020-04-04,26,,,278,,
Salford,E08000006,Upper tier local authority,2020-04-04,16,,,257,,
Rochdale,E08000005,Upper tier local authority,2020-04-04,17,,,184,,
Oldham,E08000004,Upper tier local authority,2020-04-04,13,,,229,,
Manchester,E08000003,Upper tier local authority,2020-04-04,40,,,361,,
Bury,E08000002,Upper tier local authority,2020-04-04,11,,,153,,
Bolton,E08000001,Upper tier local authority,2020-04-04,23,,,202,,
Dorset,E06000059,Upper tier local authority,2020-04-04,7,,,129,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-04,8,,,123,,
Northumberland,E06000057,Upper tier local authority,2020-04-04,25,,,206,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-04,11,,,184,,
Bedford,E06000055,Upper tier local authority,2020-04-04,6,,,139,,
Wiltshire,E06000054,Upper tier local authority,2020-04-04,9,,,162,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-04,15,,,197,,
Shropshire,E06000051,Upper tier local authority,2020-04-04,8,,,173,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-04,31,,,250,,
Cheshire East,E06000049,Upper tier local authority,2020-04-04,19,,,220,,
County Durham,E06000047,Upper tier local authority,2020-04-04,31,,,304,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-04,3,,,31,,
Southampton,E06000045,Upper tier local authority,2020-04-04,12,,,177,,
Portsmouth,E06000044,Upper tier local authority,2020-04-04,6,,,112,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-04,13,,,152,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-04,10,,,197,,
Wokingham,E06000041,Upper tier local authority,2020-04-04,9,,,119,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-04,9,,,116,,
Slough,E06000039,Upper tier local authority,2020-04-04,14,,,167,,
Reading,E06000038,Upper tier local authority,2020-04-04,14,,,126,,
West Berkshire,E06000037,Upper tier local authority,2020-04-04,13,,,114,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-04,7,,,77,,
Medway,E06000035,Upper tier local authority,2020-04-04,24,,,232,,
Thurrock,E06000034,Upper tier local authority,2020-04-04,8,,,133,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-04,15,,,150,,
Luton,E06000032,Upper tier local authority,2020-04-04,14,,,223,,
Peterborough,E06000031,Upper tier local authority,2020-04-04,4,,,75,,
Swindon,E06000030,Upper tier local authority,2020-04-04,12,,,85,,
Torbay,E06000027,Upper tier local authority,2020-04-04,4,,,58,,
Plymouth,E06000026,Upper tier local authority,2020-04-04,10,,,102,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-04,9,,,136,,
North Somerset,E06000024,Upper tier local authority,2020-04-04,6,,,84,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-04,10,,,213,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-04,1,,,66,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-04,6,,,114,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-04,7,,,92,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-04,4,,,68,,
Nottingham,E06000018,Upper tier local authority,2020-04-04,15,,,200,,
Leicester,E06000016,Upper tier local authority,2020-04-04,15,,,232,,
Derby,E06000015,Upper tier local authority,2020-04-04,18,,,300,,
York,E06000014,Upper tier local authority,2020-04-04,4,,,74,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-04,4,,,63,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-04,3,,,50,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-04,14,,,120,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-04,8,,,52,,
Blackpool,E06000009,Upper tier local authority,2020-04-04,14,,,89,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-04,10,,,85,,
Warrington,E06000007,Upper tier local authority,2020-04-04,16,,,161,,
Halton,E06000006,Upper tier local authority,2020-04-04,11,,,108,,
Darlington,E06000005,Upper tier local authority,2020-04-04,10,,,53,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-04,11,,,125,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-04,13,,,111,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-04,21,,,170,,
Hartlepool,E06000001,Upper tier local authority,2020-04-04,6,,,36,,
England,E92000001,Nation,2020-04-03,4034,4038,-4,44805,44792,13
South West,E12000009,Region,2020-04-03,186,,,1938,,
South East,E12000008,Region,2020-04-03,510,,,5812,,
London,E12000007,Region,2020-04-03,937,,,13021,,
East of England,E12000006,Region,2020-04-03,344,,,3660,,
West Midlands,E12000005,Region,2020-04-03,373,,,5078,,
East Midlands,E12000004,Region,2020-04-03,259,,,2766,,
Yorkshire and The Humber,E12000003,Region,2020-04-03,293,,,3160,,
North West,E12000002,Region,2020-04-03,681,,,5917,,
North East,E12000001,Region,2020-04-03,259,,,1955,,
Worcestershire,E10000034,Upper tier local authority,2020-04-03,36,,,422,,
West Sussex,E10000032,Upper tier local authority,2020-04-03,52,,,365,,
Warwickshire,E10000031,Upper tier local authority,2020-04-03,39,,,426,,
Surrey,E10000030,Upper tier local authority,2020-04-03,64,,,985,,
Suffolk,E10000029,Upper tier local authority,2020-04-03,30,,,270,,
Staffordshire,E10000028,Upper tier local authority,2020-04-03,47,,,577,,
Somerset,E10000027,Upper tier local authority,2020-04-03,15,,,120,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-03,70,,,513,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-03,40,,,448,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-03,32,,,267,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-03,56,,,473,,
Norfolk,E10000020,Upper tier local authority,2020-04-03,43,,,322,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-03,37,,,282,,
Leicestershire,E10000018,Upper tier local authority,2020-04-03,26,,,342,,
Lancashire,E10000017,Upper tier local authority,2020-04-03,112,,,865,,
Kent,E10000016,Upper tier local authority,2020-04-03,92,,,921,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-03,77,,,969,,
Hampshire,E10000014,Upper tier local authority,2020-04-03,89,,,1026,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-03,30,,,335,,
Essex,E10000012,Upper tier local authority,2020-04-03,93,,,1000,,
East Sussex,E10000011,Upper tier local authority,2020-04-03,12,,,194,,
Devon,E10000008,Upper tier local authority,2020-04-03,19,,,219,,
Derbyshire,E10000007,Upper tier local authority,2020-04-03,35,,,530,,
Cumbria,E10000006,Upper tier local authority,2020-04-03,44,,,743,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-03,17,,,253,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-03,24,,,322,,
Westminster,E09000033,Upper tier local authority,2020-04-03,27,,,387,,
Wandsworth,E09000032,Upper tier local authority,2020-04-03,27,,,559,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-03,30,,,374,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-03,34,,,345,,
Sutton,E09000029,Upper tier local authority,2020-04-03,20,,,297,,
Southwark,E09000028,Upper tier local authority,2020-04-03,48,,,689,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-03,15,,,213,,
Redbridge,E09000026,Upper tier local authority,2020-04-03,20,,,311,,
Newham,E09000025,Upper tier local authority,2020-04-03,57,,,502,,
Merton,E09000024,Upper tier local authority,2020-04-03,23,,,358,,
Lewisham,E09000023,Upper tier local authority,2020-04-03,46,,,492,,
Lambeth,E09000022,Upper tier local authority,2020-04-03,39,,,679,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-03,20,,,196,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-03,15,,,278,,
Islington,E09000019,Upper tier local authority,2020-04-03,14,,,263,,
Hounslow,E09000018,Upper tier local authority,2020-04-03,24,,,345,,
Hillingdon,E09000017,Upper tier local authority,2020-04-03,44,,,358,,
Havering,E09000016,Upper tier local authority,2020-04-03,32,,,267,,
Harrow,E09000015,Upper tier local authority,2020-04-03,23,,,470,,
Haringey,E09000014,Upper tier local authority,2020-04-03,26,,,313,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-03,19,,,280,,
Hackney,E09000012,Upper tier local authority,2020-04-03,25,,,348,,
Greenwich,E09000011,Upper tier local authority,2020-04-03,23,,,326,,
Enfield,E09000010,Upper tier local authority,2020-04-03,26,,,368,,
Ealing,E09000009,Upper tier local authority,2020-04-03,30,,,518,,
Croydon,E09000008,Upper tier local authority,2020-04-03,48,,,698,,
Camden,E09000007,Upper tier local authority,2020-04-03,19,,,308,,
Bromley,E09000006,Upper tier local authority,2020-04-03,30,,,527,,
Brent,E09000005,Upper tier local authority,2020-04-03,55,,,757,,
Bexley,E09000004,Upper tier local authority,2020-04-03,25,,,272,,
Barnet,E09000003,Upper tier local authority,2020-04-03,38,,,690,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-03,15,,,222,,
Gateshead,E08000037,Upper tier local authority,2020-04-03,19,,,177,,
Wakefield,E08000036,Upper tier local authority,2020-04-03,28,,,178,,
Leeds,E08000035,Upper tier local authority,2020-04-03,37,,,335,,
Kirklees,E08000034,Upper tier local authority,2020-04-03,21,,,194,,
Calderdale,E08000033,Upper tier local authority,2020-04-03,12,,,86,,
Bradford,E08000032,Upper tier local authority,2020-04-03,24,,,213,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-03,11,,,307,,
Walsall,E08000030,Upper tier local authority,2020-04-03,27,,,384,,
Solihull,E08000029,Upper tier local authority,2020-04-03,20,,,228,,
Sandwell,E08000028,Upper tier local authority,2020-04-03,31,,,377,,
Dudley,E08000027,Upper tier local authority,2020-04-03,16,,,302,,
Coventry,E08000026,Upper tier local authority,2020-04-03,23,,,278,,
Birmingham,E08000025,Upper tier local authority,2020-04-03,81,,,1355,,
Sunderland,E08000024,Upper tier local authority,2020-04-03,48,,,291,,
South Tyneside,E08000023,Upper tier local authority,2020-04-03,17,,,99,,
North Tyneside,E08000022,Upper tier local authority,2020-04-03,13,,,156,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-03,32,,,344,,
Sheffield,E08000019,Upper tier local authority,2020-04-03,43,,,924,,
Rotherham,E08000018,Upper tier local authority,2020-04-03,18,,,239,,
Doncaster,E08000017,Upper tier local authority,2020-04-03,16,,,170,,
Barnsley,E08000016,Upper tier local authority,2020-04-03,9,,,228,,
Wirral,E08000015,Upper tier local authority,2020-04-03,44,,,253,,
Sefton,E08000014,Upper tier local authority,2020-04-03,45,,,262,,
St. Helens,E08000013,Upper tier local authority,2020-04-03,30,,,222,,
Liverpool,E08000012,Upper tier local authority,2020-04-03,59,,,510,,
Knowsley,E08000011,Upper tier local authority,2020-04-03,21,,,158,,
Wigan,E08000010,Upper tier local authority,2020-04-03,24,,,185,,
Trafford,E08000009,Upper tier local authority,2020-04-03,26,,,227,,
Tameside,E08000008,Upper tier local authority,2020-04-03,13,,,162,,
Stockport,E08000007,Upper tier local authority,2020-04-03,31,,,252,,
Salford,E08000006,Upper tier local authority,2020-04-03,12,,,241,,
Rochdale,E08000005,Upper tier local authority,2020-04-03,16,,,167,,
Oldham,E08000004,Upper tier local authority,2020-04-03,20,,,216,,
Manchester,E08000003,Upper tier local authority,2020-04-03,30,,,321,,
Bury,E08000002,Upper tier local authority,2020-04-03,18,,,142,,
Bolton,E08000001,Upper tier local authority,2020-04-03,35,,,179,,
Dorset,E06000059,Upper tier local authority,2020-04-03,15,,,122,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-03,11,,,115,,
Northumberland,E06000057,Upper tier local authority,2020-04-03,22,,,181,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-03,14,,,173,,
Bedford,E06000055,Upper tier local authority,2020-04-03,19,,,133,,
Wiltshire,E06000054,Upper tier local authority,2020-04-03,15,,,153,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-03,18,,,182,,
Shropshire,E06000051,Upper tier local authority,2020-04-03,19,,,165,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-03,36,,,219,,
Cheshire East,E06000049,Upper tier local authority,2020-04-03,14,,,201,,
County Durham,E06000047,Upper tier local authority,2020-04-03,37,,,273,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-03,1,,,28,,
Southampton,E06000045,Upper tier local authority,2020-04-03,9,,,165,,
Portsmouth,E06000044,Upper tier local authority,2020-04-03,10,,,106,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-03,11,,,139,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-03,12,,,187,,
Wokingham,E06000041,Upper tier local authority,2020-04-03,8,,,110,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-03,4,,,107,,
Slough,E06000039,Upper tier local authority,2020-04-03,10,,,153,,
Reading,E06000038,Upper tier local authority,2020-04-03,8,,,112,,
West Berkshire,E06000037,Upper tier local authority,2020-04-03,9,,,101,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-03,10,,,70,,
Medway,E06000035,Upper tier local authority,2020-04-03,15,,,208,,
Thurrock,E06000034,Upper tier local authority,2020-04-03,5,,,125,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-03,18,,,135,,
Luton,E06000032,Upper tier local authority,2020-04-03,18,,,209,,
Peterborough,E06000031,Upper tier local authority,2020-04-03,10,,,71,,
Swindon,E06000030,Upper tier local authority,2020-04-03,7,,,73,,
Plymouth,E06000026,Upper tier local authority,2020-04-03,14,,,92,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-03,10,,,127,,
North Somerset,E06000024,Upper tier local authority,2020-04-03,8,,,78,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-03,20,,,203,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-03,4,,,65,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-03,11,,,108,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-03,7,,,85,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-03,5,,,64,,
Nottingham,E06000018,Upper tier local authority,2020-04-03,16,,,185,,
Rutland,E06000017,Upper tier local authority,2020-04-03,1,,,7,,
Leicester,E06000016,Upper tier local authority,2020-04-03,26,,,217,,
Derby,E06000015,Upper tier local authority,2020-04-03,22,,,282,,
York,E06000014,Upper tier local authority,2020-04-03,8,,,70,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-03,13,,,59,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-03,10,,,47,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-03,12,,,106,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-03,10,,,44,,
Blackpool,E06000009,Upper tier local authority,2020-04-03,8,,,75,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-03,9,,,75,,
Warrington,E06000007,Upper tier local authority,2020-04-03,16,,,145,,
Halton,E06000006,Upper tier local authority,2020-04-03,18,,,97,,
Darlington,E06000005,Upper tier local authority,2020-04-03,6,,,43,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-03,17,,,114,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-03,17,,,98,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-03,26,,,149,,
Hartlepool,E06000001,Upper tier local authority,2020-04-03,5,,,30,,
England,E92000001,Nation,2020-04-02,4006,4007,-1,40771,40754,17
South West,E12000009,Region,2020-04-02,183,,,1752,,
South East,E12000008,Region,2020-04-02,475,,,5302,,
London,E12000007,Region,2020-04-02,1023,,,12084,,
East of England,E12000006,Region,2020-04-02,366,,,3316,,
West Midlands,E12000005,Region,2020-04-02,447,,,4705,,
East Midlands,E12000004,Region,2020-04-02,213,,,2507,,
Yorkshire and The Humber,E12000003,Region,2020-04-02,241,,,2867,,
North West,E12000002,Region,2020-04-02,681,,,5236,,
North East,E12000001,Region,2020-04-02,217,,,1696,,
Worcestershire,E10000034,Upper tier local authority,2020-04-02,31,,,386,,
West Sussex,E10000032,Upper tier local authority,2020-04-02,21,,,313,,
Warwickshire,E10000031,Upper tier local authority,2020-04-02,51,,,387,,
Surrey,E10000030,Upper tier local authority,2020-04-02,70,,,921,,
Suffolk,E10000029,Upper tier local authority,2020-04-02,21,,,240,,
Staffordshire,E10000028,Upper tier local authority,2020-04-02,58,,,530,,
Somerset,E10000027,Upper tier local authority,2020-04-02,19,,,105,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-02,70,,,443,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-02,40,,,408,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-02,19,,,235,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-02,51,,,417,,
Norfolk,E10000020,Upper tier local authority,2020-04-02,27,,,279,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-02,14,,,245,,
Leicestershire,E10000018,Upper tier local authority,2020-04-02,19,,,316,,
Lancashire,E10000017,Upper tier local authority,2020-04-02,94,,,753,,
Kent,E10000016,Upper tier local authority,2020-04-02,82,,,829,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-02,102,,,892,,
Hampshire,E10000014,Upper tier local authority,2020-04-02,87,,,937,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-02,31,,,305,,
Essex,E10000012,Upper tier local authority,2020-04-02,100,,,907,,
East Sussex,E10000011,Upper tier local authority,2020-04-02,17,,,182,,
