Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Brent,E09000005,Upper tier local authority,2020-04-08,43,,,953,,
Bexley,E09000004,Upper tier local authority,2020-04-08,16,,,391,,
Barnet,E09000003,Upper tier local authority,2020-04-08,49,,,899,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-08,18,,,295,,
City of London,E09000001,Upper tier local authority,2020-04-08,2,,,13,,
Gateshead,E08000037,Upper tier local authority,2020-04-08,44,,,358,,
Wakefield,E08000036,Upper tier local authority,2020-04-08,25,,,282,,
Leeds,E08000035,Upper tier local authority,2020-04-08,44,,,545,,
Kirklees,E08000034,Upper tier local authority,2020-04-08,21,,,295,,
Calderdale,E08000033,Upper tier local authority,2020-04-08,10,,,124,,
Bradford,E08000032,Upper tier local authority,2020-04-08,37,,,368,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-08,32,,,406,,
Walsall,E08000030,Upper tier local authority,2020-04-08,19,,,512,,
Solihull,E08000029,Upper tier local authority,2020-04-08,14,,,306,,
Sandwell,E08000028,Upper tier local authority,2020-04-08,34,,,505,,
Dudley,E08000027,Upper tier local authority,2020-04-08,16,,,402,,
Coventry,E08000026,Upper tier local authority,2020-04-08,10,,,363,,
Birmingham,E08000025,Upper tier local authority,2020-04-08,88,,,1744,,
Sunderland,E08000024,Upper tier local authority,2020-04-08,51,,,546,,
South Tyneside,E08000023,Upper tier local authority,2020-04-08,19,,,187,,
North Tyneside,E08000022,Upper tier local authority,2020-04-08,18,,,274,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-08,30,,,500,,
Sheffield,E08000019,Upper tier local authority,2020-04-08,50,,,1195,,
Rotherham,E08000018,Upper tier local authority,2020-04-08,21,,,309,,
Doncaster,E08000017,Upper tier local authority,2020-04-08,15,,,202,,
Barnsley,E08000016,Upper tier local authority,2020-04-08,16,,,292,,
Wirral,E08000015,Upper tier local authority,2020-04-08,49,,,483,,
Sefton,E08000014,Upper tier local authority,2020-04-08,33,,,430,,
St. Helens,E08000013,Upper tier local authority,2020-04-08,15,,,347,,
Liverpool,E08000012,Upper tier local authority,2020-04-08,75,,,797,,
Knowsley,E08000011,Upper tier local authority,2020-04-08,19,,,260,,
Wigan,E08000010,Upper tier local authority,2020-04-08,27,,,304,,
Trafford,E08000009,Upper tier local authority,2020-04-08,31,,,334,,
Tameside,E08000008,Upper tier local authority,2020-04-08,27,,,256,,
Stockport,E08000007,Upper tier local authority,2020-04-08,30,,,407,,
Salford,E08000006,Upper tier local authority,2020-04-08,32,,,357,,
Rochdale,E08000005,Upper tier local authority,2020-04-08,36,,,276,,
Oldham,E08000004,Upper tier local authority,2020-04-08,31,,,349,,
Manchester,E08000003,Upper tier local authority,2020-04-08,53,,,582,,
Bury,E08000002,Upper tier local authority,2020-04-08,24,,,246,,
Bolton,E08000001,Upper tier local authority,2020-04-08,45,,,318,,
Dorset,E06000059,Upper tier local authority,2020-04-08,17,,,173,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-08,15,,,187,,
Northumberland,E06000057,Upper tier local authority,2020-04-08,35,,,322,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-08,16,,,254,,
Bedford,E06000055,Upper tier local authority,2020-04-08,20,,,194,,
Wiltshire,E06000054,Upper tier local authority,2020-04-08,11,,,214,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-08,16,,,256,,
Shropshire,E06000051,Upper tier local authority,2020-04-08,18,,,218,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-08,28,,,371,,
Cheshire East,E06000049,Upper tier local authority,2020-04-08,33,,,341,,
County Durham,E06000047,Upper tier local authority,2020-04-08,53,,,532,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-08,5,,,44,,
Southampton,E06000045,Upper tier local authority,2020-04-08,13,,,226,,
Portsmouth,E06000044,Upper tier local authority,2020-04-08,11,,,151,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-08,19,,,208,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-08,11,,,268,,
Wokingham,E06000041,Upper tier local authority,2020-04-08,12,,,154,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-08,3,,,136,,
Slough,E06000039,Upper tier local authority,2020-04-08,9,,,208,,
Reading,E06000038,Upper tier local authority,2020-04-08,13,,,164,,
West Berkshire,E06000037,Upper tier local authority,2020-04-08,5,,,142,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-08,10,,,105,,
Medway,E06000035,Upper tier local authority,2020-04-08,22,,,340,,
Thurrock,E06000034,Upper tier local authority,2020-04-08,18,,,182,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-08,5,,,200,,
Luton,E06000032,Upper tier local authority,2020-04-08,35,,,343,,
Peterborough,E06000031,Upper tier local authority,2020-04-08,5,,,103,,
Swindon,E06000030,Upper tier local authority,2020-04-08,15,,,136,,
Torbay,E06000027,Upper tier local authority,2020-04-08,3,,,72,,
Plymouth,E06000026,Upper tier local authority,2020-04-08,4,,,120,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-08,28,,,193,,
North Somerset,E06000024,Upper tier local authority,2020-04-08,5,,,103,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-08,28,,,289,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-08,8,,,97,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-08,18,,,154,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-08,6,,,122,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-08,5,,,91,,
Nottingham,E06000018,Upper tier local authority,2020-04-08,16,,,269,,
Rutland,E06000017,Upper tier local authority,2020-04-08,1,,,9,,
Leicester,E06000016,Upper tier local authority,2020-04-08,20,,,320,,
Derby,E06000015,Upper tier local authority,2020-04-08,11,,,330,,
York,E06000014,Upper tier local authority,2020-04-08,10,,,111,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-08,10,,,85,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-08,4,,,65,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-08,21,,,191,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-08,9,,,92,,
Blackpool,E06000009,Upper tier local authority,2020-04-08,13,,,121,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-08,12,,,129,,
Warrington,E06000007,Upper tier local authority,2020-04-08,38,,,284,,
Halton,E06000006,Upper tier local authority,2020-04-08,14,,,173,,
Darlington,E06000005,Upper tier local authority,2020-04-08,20,,,107,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-08,11,,,176,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-08,5,,,238,,
Hartlepool,E06000001,Upper tier local authority,2020-04-08,6,,,65,,
England,E92000001,Nation,2020-04-07,4503,4509,-6,59983,60010,-27
South West,E12000009,Region,2020-04-07,213,,,2662,,
South East,E12000008,Region,2020-04-07,715,,,7994,,
London,E12000007,Region,2020-04-07,906,,,16086,,
East of England,E12000006,Region,2020-04-07,378,,,4964,,
West Midlands,E12000005,Region,2020-04-07,392,,,6411,,
East Midlands,E12000004,Region,2020-04-07,203,,,3521,,
Yorkshire and The Humber,E12000003,Region,2020-04-07,337,,,4241,,
North West,E12000002,Region,2020-04-07,790,,,8812,,
North East,E12000001,Region,2020-04-07,348,,,3153,,
Worcestershire,E10000034,Upper tier local authority,2020-04-07,43,,,541,,
West Sussex,E10000032,Upper tier local authority,2020-04-07,55,,,530,,
Warwickshire,E10000031,Upper tier local authority,2020-04-07,37,,,559,,
Surrey,E10000030,Upper tier local authority,2020-04-07,117,,,1322,,
Suffolk,E10000029,Upper tier local authority,2020-04-07,27,,,377,,
Staffordshire,E10000028,Upper tier local authority,2020-04-07,56,,,748,,
Somerset,E10000027,Upper tier local authority,2020-04-07,10,,,161,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-07,72,,,723,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-07,36,,,561,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-07,32,,,378,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-07,24,,,616,,
Norfolk,E10000020,Upper tier local authority,2020-04-07,51,,,485,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-07,29,,,388,,
Leicestershire,E10000018,Upper tier local authority,2020-04-07,20,,,444,,
Lancashire,E10000017,Upper tier local authority,2020-04-07,107,,,1269,,
Kent,E10000016,Upper tier local authority,2020-04-07,120,,,1323,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-07,78,,,1253,,
Hampshire,E10000014,Upper tier local authority,2020-04-07,115,,,1390,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-07,54,,,500,,
Essex,E10000012,Upper tier local authority,2020-04-07,91,,,1329,,
East Sussex,E10000011,Upper tier local authority,2020-04-07,28,,,274,,
Devon,E10000008,Upper tier local authority,2020-04-07,25,,,311,,
Derbyshire,E10000007,Upper tier local authority,2020-04-07,35,,,632,,
Cumbria,E10000006,Upper tier local authority,2020-04-07,72,,,1043,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-07,26,,,343,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-07,37,,,419,,
Westminster,E09000033,Upper tier local authority,2020-04-07,15,,,447,,
Wandsworth,E09000032,Upper tier local authority,2020-04-07,26,,,661,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-07,20,,,466,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-07,17,,,426,,
Sutton,E09000029,Upper tier local authority,2020-04-07,29,,,367,,
Southwark,E09000028,Upper tier local authority,2020-04-07,47,,,837,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-07,14,,,255,,
Redbridge,E09000026,Upper tier local authority,2020-04-07,47,,,431,,
Newham,E09000025,Upper tier local authority,2020-04-07,40,,,649,,
Merton,E09000024,Upper tier local authority,2020-04-07,17,,,443,,
Lewisham,E09000023,Upper tier local authority,2020-04-07,29,,,621,,
Lambeth,E09000022,Upper tier local authority,2020-04-07,39,,,808,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-07,18,,,247,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-07,19,,,321,,
Islington,E09000019,Upper tier local authority,2020-04-07,13,,,302,,
Hounslow,E09000018,Upper tier local authority,2020-04-07,23,,,421,,
Hillingdon,E09000017,Upper tier local authority,2020-04-07,27,,,441,,
Havering,E09000016,Upper tier local authority,2020-04-07,33,,,363,,
Harrow,E09000015,Upper tier local authority,2020-04-07,29,,,574,,
Haringey,E09000014,Upper tier local authority,2020-04-07,29,,,380,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-07,22,,,344,,
Hackney,E09000012,Upper tier local authority,2020-04-07,27,,,442,,
Greenwich,E09000011,Upper tier local authority,2020-04-07,15,,,412,,
Enfield,E09000010,Upper tier local authority,2020-04-07,33,,,465,,
Ealing,E09000009,Upper tier local authority,2020-04-07,44,,,633,,
Croydon,E09000008,Upper tier local authority,2020-04-07,45,,,866,,
Camden,E09000007,Upper tier local authority,2020-04-07,19,,,382,,
Bromley,E09000006,Upper tier local authority,2020-04-07,36,,,659,,
Brent,E09000005,Upper tier local authority,2020-04-07,28,,,910,,
Bexley,E09000004,Upper tier local authority,2020-04-07,40,,,375,,
Barnet,E09000003,Upper tier local authority,2020-04-07,44,,,850,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-07,22,,,277,,
Gateshead,E08000037,Upper tier local authority,2020-04-07,44,,,314,,
Wakefield,E08000036,Upper tier local authority,2020-04-07,23,,,257,,
Leeds,E08000035,Upper tier local authority,2020-04-07,64,,,501,,
Kirklees,E08000034,Upper tier local authority,2020-04-07,26,,,274,,
Calderdale,E08000033,Upper tier local authority,2020-04-07,7,,,114,,
Bradford,E08000032,Upper tier local authority,2020-04-07,33,,,331,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-07,15,,,374,,
Walsall,E08000030,Upper tier local authority,2020-04-07,33,,,493,,
Solihull,E08000029,Upper tier local authority,2020-04-07,19,,,292,,
Sandwell,E08000028,Upper tier local authority,2020-04-07,28,,,471,,
Dudley,E08000027,Upper tier local authority,2020-04-07,19,,,386,,
Coventry,E08000026,Upper tier local authority,2020-04-07,22,,,353,,
Birmingham,E08000025,Upper tier local authority,2020-04-07,85,,,1656,,
Sunderland,E08000024,Upper tier local authority,2020-04-07,49,,,495,,
South Tyneside,E08000023,Upper tier local authority,2020-04-07,19,,,168,,
North Tyneside,E08000022,Upper tier local authority,2020-04-07,26,,,256,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-07,40,,,470,,
Sheffield,E08000019,Upper tier local authority,2020-04-07,49,,,1145,,
Rotherham,E08000018,Upper tier local authority,2020-04-07,21,,,288,,
Doncaster,E08000017,Upper tier local authority,2020-04-07,8,,,187,,
Barnsley,E08000016,Upper tier local authority,2020-04-07,21,,,276,,
Wirral,E08000015,Upper tier local authority,2020-04-07,49,,,434,,
Sefton,E08000014,Upper tier local authority,2020-04-07,39,,,397,,
St. Helens,E08000013,Upper tier local authority,2020-04-07,31,,,332,,
Liverpool,E08000012,Upper tier local authority,2020-04-07,67,,,722,,
Knowsley,E08000011,Upper tier local authority,2020-04-07,15,,,241,,
Wigan,E08000010,Upper tier local authority,2020-04-07,33,,,277,,
Trafford,E08000009,Upper tier local authority,2020-04-07,19,,,303,,
Tameside,E08000008,Upper tier local authority,2020-04-07,10,,,229,,
Stockport,E08000007,Upper tier local authority,2020-04-07,28,,,377,,
Salford,E08000006,Upper tier local authority,2020-04-07,16,,,325,,
Rochdale,E08000005,Upper tier local authority,2020-04-07,27,,,240,,
Oldham,E08000004,Upper tier local authority,2020-04-07,42,,,318,,
Manchester,E08000003,Upper tier local authority,2020-04-07,59,,,529,,
Bury,E08000002,Upper tier local authority,2020-04-07,28,,,222,,
Bolton,E08000001,Upper tier local authority,2020-04-07,24,,,273,,
Dorset,E06000059,Upper tier local authority,2020-04-07,9,,,156,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-07,19,,,172,,
Northumberland,E06000057,Upper tier local authority,2020-04-07,30,,,287,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-07,18,,,238,,
Bedford,E06000055,Upper tier local authority,2020-04-07,16,,,174,,
Wiltshire,E06000054,Upper tier local authority,2020-04-07,10,,,203,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-07,14,,,240,,
Shropshire,E06000051,Upper tier local authority,2020-04-07,9,,,200,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-07,30,,,343,,
Cheshire East,E06000049,Upper tier local authority,2020-04-07,28,,,308,,
County Durham,E06000047,Upper tier local authority,2020-04-07,63,,,479,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-07,2,,,39,,
Southampton,E06000045,Upper tier local authority,2020-04-07,15,,,213,,
Portsmouth,E06000044,Upper tier local authority,2020-04-07,8,,,140,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-07,16,,,189,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-07,20,,,257,,
Wokingham,E06000041,Upper tier local authority,2020-04-07,10,,,142,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-07,10,,,133,,
Slough,E06000039,Upper tier local authority,2020-04-07,18,,,199,,
Reading,E06000038,Upper tier local authority,2020-04-07,13,,,151,,
West Berkshire,E06000037,Upper tier local authority,2020-04-07,11,,,137,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-07,11,,,95,,
Medway,E06000035,Upper tier local authority,2020-04-07,37,,,318,,
Thurrock,E06000034,Upper tier local authority,2020-04-07,14,,,164,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-07,18,,,195,,
Luton,E06000032,Upper tier local authority,2020-04-07,30,,,308,,
Peterborough,E06000031,Upper tier local authority,2020-04-07,9,,,98,,
Swindon,E06000030,Upper tier local authority,2020-04-07,17,,,121,,
Torbay,E06000027,Upper tier local authority,2020-04-07,6,,,69,,
Plymouth,E06000026,Upper tier local authority,2020-04-07,8,,,116,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-07,9,,,165,,
North Somerset,E06000024,Upper tier local authority,2020-04-07,4,,,98,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-07,21,,,261,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-07,7,,,89,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-07,11,,,136,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-07,12,,,116,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-07,3,,,86,,
Nottingham,E06000018,Upper tier local authority,2020-04-07,22,,,253,,
Leicester,E06000016,Upper tier local authority,2020-04-07,22,,,300,,
Derby,E06000015,Upper tier local authority,2020-04-07,15,,,319,,
York,E06000014,Upper tier local authority,2020-04-07,13,,,101,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-07,5,,,75,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-07,3,,,61,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-07,20,,,170,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-07,12,,,83,,
Blackpool,E06000009,Upper tier local authority,2020-04-07,10,,,108,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-07,14,,,117,,
Warrington,E06000007,Upper tier local authority,2020-04-07,30,,,246,,
Halton,E06000006,Upper tier local authority,2020-04-07,12,,,159,,
Darlington,E06000005,Upper tier local authority,2020-04-07,11,,,87,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-07,19,,,165,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-07,12,,,140,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-07,24,,,233,,
Hartlepool,E06000001,Upper tier local authority,2020-04-07,11,,,59,,
England,E92000001,Nation,2020-04-06,4333,4346,-13,55480,55501,-21
South West,E12000009,Region,2020-04-06,183,,,2449,,
South East,E12000008,Region,2020-04-06,588,,,7279,,
London,E12000007,Region,2020-04-06,838,,,15180,,
East of England,E12000006,Region,2020-04-06,384,,,4586,,
West Midlands,E12000005,Region,2020-04-06,340,,,6019,,
East Midlands,E12000004,Region,2020-04-06,215,,,3318,,
Yorkshire and The Humber,E12000003,Region,2020-04-06,321,,,3904,,
North West,E12000002,Region,2020-04-06,875,,,8022,,
North East,E12000001,Region,2020-04-06,375,,,2805,,
Worcestershire,E10000034,Upper tier local authority,2020-04-06,36,,,498,,
West Sussex,E10000032,Upper tier local authority,2020-04-06,50,,,475,,
Warwickshire,E10000031,Upper tier local authority,2020-04-06,37,,,522,,
Surrey,E10000030,Upper tier local authority,2020-04-06,86,,,1205,,
Suffolk,E10000029,Upper tier local authority,2020-04-06,30,,,350,,
Staffordshire,E10000028,Upper tier local authority,2020-04-06,41,,,692,,
Somerset,E10000027,Upper tier local authority,2020-04-06,16,,,151,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-06,50,,,651,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-06,30,,,525,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-06,30,,,346,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-06,43,,,592,,
Norfolk,E10000020,Upper tier local authority,2020-04-06,47,,,434,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-06,37,,,359,,
Leicestershire,E10000018,Upper tier local authority,2020-04-06,31,,,424,,
Lancashire,E10000017,Upper tier local authority,2020-04-06,113,,,1162,,
Kent,E10000016,Upper tier local authority,2020-04-06,142,,,1203,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-06,91,,,1175,,
Hampshire,E10000014,Upper tier local authority,2020-04-06,102,,,1275,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-06,36,,,446,,
Essex,E10000012,Upper tier local authority,2020-04-06,100,,,1238,,
East Sussex,E10000011,Upper tier local authority,2020-04-06,19,,,246,,
Devon,E10000008,Upper tier local authority,2020-04-06,14,,,286,,
Derbyshire,E10000007,Upper tier local authority,2020-04-06,25,,,597,,
Cumbria,E10000006,Upper tier local authority,2020-04-06,97,,,971,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-06,19,,,317,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-06,26,,,382,,
Westminster,E09000033,Upper tier local authority,2020-04-06,11,,,432,,
Wandsworth,E09000032,Upper tier local authority,2020-04-06,34,,,635,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-06,25,,,446,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-06,25,,,409,,
Sutton,E09000029,Upper tier local authority,2020-04-06,24,,,338,,
Southwark,E09000028,Upper tier local authority,2020-04-06,39,,,790,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-06,11,,,241,,
Redbridge,E09000026,Upper tier local authority,2020-04-06,26,,,384,,
Newham,E09000025,Upper tier local authority,2020-04-06,41,,,609,,
Merton,E09000024,Upper tier local authority,2020-04-06,37,,,426,,
Lewisham,E09000023,Upper tier local authority,2020-04-06,44,,,592,,
Lambeth,E09000022,Upper tier local authority,2020-04-06,42,,,769,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-06,13,,,229,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-06,11,,,302,,
Islington,E09000019,Upper tier local authority,2020-04-06,9,,,289,,
Hounslow,E09000018,Upper tier local authority,2020-04-06,18,,,398,,
Hillingdon,E09000017,Upper tier local authority,2020-04-06,23,,,414,,
Havering,E09000016,Upper tier local authority,2020-04-06,22,,,330,,
Harrow,E09000015,Upper tier local authority,2020-04-06,25,,,545,,
Haringey,E09000014,Upper tier local authority,2020-04-06,13,,,351,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-06,16,,,322,,
Hackney,E09000012,Upper tier local authority,2020-04-06,23,,,415,,
Greenwich,E09000011,Upper tier local authority,2020-04-06,36,,,397,,
Enfield,E09000010,Upper tier local authority,2020-04-06,34,,,432,,
Ealing,E09000009,Upper tier local authority,2020-04-06,30,,,589,,
Croydon,E09000008,Upper tier local authority,2020-04-06,42,,,821,,
Camden,E09000007,Upper tier local authority,2020-04-06,17,,,363,,
Bromley,E09000006,Upper tier local authority,2020-04-06,37,,,623,,
Brent,E09000005,Upper tier local authority,2020-04-06,37,,,882,,
Bexley,E09000004,Upper tier local authority,2020-04-06,24,,,335,,
Barnet,E09000003,Upper tier local authority,2020-04-06,38,,,806,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-06,11,,,255,,
Gateshead,E08000037,Upper tier local authority,2020-04-06,42,,,270,,
Wakefield,E08000036,Upper tier local authority,2020-04-06,24,,,234,,
Leeds,E08000035,Upper tier local authority,2020-04-06,49,,,437,,
Kirklees,E08000034,Upper tier local authority,2020-04-06,28,,,248,,
Calderdale,E08000033,Upper tier local authority,2020-04-06,10,,,107,,
Bradford,E08000032,Upper tier local authority,2020-04-06,36,,,298,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-06,22,,,359,,
Walsall,E08000030,Upper tier local authority,2020-04-06,33,,,460,,
Solihull,E08000029,Upper tier local authority,2020-04-06,12,,,273,,
Sandwell,E08000028,Upper tier local authority,2020-04-06,23,,,443,,
Dudley,E08000027,Upper tier local authority,2020-04-06,18,,,367,,
Coventry,E08000026,Upper tier local authority,2020-04-06,25,,,331,,
Birmingham,E08000025,Upper tier local authority,2020-04-06,64,,,1571,,
Sunderland,E08000024,Upper tier local authority,2020-04-06,60,,,446,,
South Tyneside,E08000023,Upper tier local authority,2020-04-06,23,,,149,,
North Tyneside,E08000022,Upper tier local authority,2020-04-06,32,,,230,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-06,39,,,430,,
Sheffield,E08000019,Upper tier local authority,2020-04-06,64,,,1096,,
Rotherham,E08000018,Upper tier local authority,2020-04-06,8,,,267,,
Doncaster,E08000017,Upper tier local authority,2020-04-06,1,,,179,,
Barnsley,E08000016,Upper tier local authority,2020-04-06,13,,,255,,
Wirral,E08000015,Upper tier local authority,2020-04-06,47,,,385,,
Sefton,E08000014,Upper tier local authority,2020-04-06,36,,,358,,
St. Helens,E08000013,Upper tier local authority,2020-04-06,28,,,301,,
Liverpool,E08000012,Upper tier local authority,2020-04-06,52,,,655,,
Knowsley,E08000011,Upper tier local authority,2020-04-06,34,,,226,,
Wigan,E08000010,Upper tier local authority,2020-04-06,23,,,244,,
Trafford,E08000009,Upper tier local authority,2020-04-06,22,,,284,,
Tameside,E08000008,Upper tier local authority,2020-04-06,28,,,219,,
Stockport,E08000007,Upper tier local authority,2020-04-06,45,,,349,,
Salford,E08000006,Upper tier local authority,2020-04-06,33,,,309,,
Rochdale,E08000005,Upper tier local authority,2020-04-06,17,,,213,,
Oldham,E08000004,Upper tier local authority,2020-04-06,34,,,276,,
Manchester,E08000003,Upper tier local authority,2020-04-06,73,,,470,,
Bury,E08000002,Upper tier local authority,2020-04-06,24,,,194,,
Bolton,E08000001,Upper tier local authority,2020-04-06,32,,,249,,
Dorset,E06000059,Upper tier local authority,2020-04-06,12,,,147,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-06,18,,,153,,
Northumberland,E06000057,Upper tier local authority,2020-04-06,28,,,257,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-06,20,,,220,,
Bedford,E06000055,Upper tier local authority,2020-04-06,14,,,158,,
Wiltshire,E06000054,Upper tier local authority,2020-04-06,13,,,193,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-06,18,,,226,,
Shropshire,E06000051,Upper tier local authority,2020-04-06,11,,,191,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-06,31,,,313,,
Cheshire East,E06000049,Upper tier local authority,2020-04-06,33,,,280,,
County Durham,E06000047,Upper tier local authority,2020-04-06,86,,,416,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-06,4,,,37,,
Southampton,E06000045,Upper tier local authority,2020-04-06,9,,,198,,
Portsmouth,E06000044,Upper tier local authority,2020-04-06,10,,,132,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-06,10,,,173,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-06,19,,,237,,
Wokingham,E06000041,Upper tier local authority,2020-04-06,6,,,132,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-06,3,,,123,,
Slough,E06000039,Upper tier local authority,2020-04-06,9,,,181,,
Reading,E06000038,Upper tier local authority,2020-04-06,4,,,138,,
West Berkshire,E06000037,Upper tier local authority,2020-04-06,6,,,126,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-06,3,,,84,,
Medway,E06000035,Upper tier local authority,2020-04-06,30,,,281,,
Thurrock,E06000034,Upper tier local authority,2020-04-06,8,,,150,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-06,19,,,177,,
Luton,E06000032,Upper tier local authority,2020-04-06,28,,,278,,
Peterborough,E06000031,Upper tier local authority,2020-04-06,8,,,89,,
Swindon,E06000030,Upper tier local authority,2020-04-06,9,,,104,,
Torbay,E06000027,Upper tier local authority,2020-04-06,2,,,63,,
Plymouth,E06000026,Upper tier local authority,2020-04-06,5,,,108,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-06,10,,,156,,
North Somerset,E06000024,Upper tier local authority,2020-04-06,6,,,94,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-06,13,,,240,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-06,11,,,82,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-06,4,,,125,,
