Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Leicestershire,E10000018,Upper tier local authority,2020-03-21,9,,,67,,
Lancashire,E10000017,Upper tier local authority,2020-03-21,9,,,69,,
Kent,E10000016,Upper tier local authority,2020-03-21,7,,,101,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-21,20,,,162,,
Hampshire,E10000014,Upper tier local authority,2020-03-21,23,,,212,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-21,9,,,50,,
Essex,E10000012,Upper tier local authority,2020-03-21,19,,,107,,
East Sussex,E10000011,Upper tier local authority,2020-03-21,4,,,28,,
Devon,E10000008,Upper tier local authority,2020-03-21,1,,,48,,
Derbyshire,E10000007,Upper tier local authority,2020-03-21,20,,,121,,
Cumbria,E10000006,Upper tier local authority,2020-03-21,23,,,140,,
Cambridgeshire,E10000003,Upper tier local authority,2020-03-21,9,,,52,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-21,11,,,84,,
Westminster,E09000033,Upper tier local authority,2020-03-21,13,,,145,,
Wandsworth,E09000032,Upper tier local authority,2020-03-21,16,,,169,,
Waltham Forest,E09000031,Upper tier local authority,2020-03-21,12,,,67,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-21,8,,,74,,
Sutton,E09000029,Upper tier local authority,2020-03-21,5,,,44,,
Southwark,E09000028,Upper tier local authority,2020-03-21,13,,,181,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-21,2,,,38,,
Redbridge,E09000026,Upper tier local authority,2020-03-21,10,,,66,,
Newham,E09000025,Upper tier local authority,2020-03-21,6,,,73,,
Merton,E09000024,Upper tier local authority,2020-03-21,7,,,90,,
Lewisham,E09000023,Upper tier local authority,2020-03-21,8,,,103,,
Lambeth,E09000022,Upper tier local authority,2020-03-21,18,,,192,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-21,1,,,36,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-21,5,,,92,,
Islington,E09000019,Upper tier local authority,2020-03-21,8,,,73,,
Hounslow,E09000018,Upper tier local authority,2020-03-21,14,,,88,,
Hillingdon,E09000017,Upper tier local authority,2020-03-21,9,,,86,,
Havering,E09000016,Upper tier local authority,2020-03-21,6,,,46,,
Harrow,E09000015,Upper tier local authority,2020-03-21,18,,,131,,
Haringey,E09000014,Upper tier local authority,2020-03-21,11,,,83,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-21,12,,,72,,
Hackney,E09000012,Upper tier local authority,2020-03-21,5,,,70,,
Greenwich,E09000011,Upper tier local authority,2020-03-21,18,,,96,,
Enfield,E09000010,Upper tier local authority,2020-03-21,8,,,94,,
Ealing,E09000009,Upper tier local authority,2020-03-21,11,,,126,,
Croydon,E09000008,Upper tier local authority,2020-03-21,25,,,148,,
Camden,E09000007,Upper tier local authority,2020-03-21,15,,,77,,
Bromley,E09000006,Upper tier local authority,2020-03-21,16,,,102,,
Brent,E09000005,Upper tier local authority,2020-03-21,18,,,164,,
Bexley,E09000004,Upper tier local authority,2020-03-21,4,,,53,,
Barnet,E09000003,Upper tier local authority,2020-03-21,18,,,151,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-21,10,,,52,,
Gateshead,E08000037,Upper tier local authority,2020-03-21,2,,,5,,
Wakefield,E08000036,Upper tier local authority,2020-03-21,2,,,14,,
Leeds,E08000035,Upper tier local authority,2020-03-21,6,,,41,,
Kirklees,E08000034,Upper tier local authority,2020-03-21,3,,,21,,
Calderdale,E08000033,Upper tier local authority,2020-03-21,2,,,7,,
Bradford,E08000032,Upper tier local authority,2020-03-21,3,,,17,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-21,11,,,98,,
Walsall,E08000030,Upper tier local authority,2020-03-21,12,,,61,,
Solihull,E08000029,Upper tier local authority,2020-03-21,4,,,18,,
Sandwell,E08000028,Upper tier local authority,2020-03-21,7,,,60,,
Dudley,E08000027,Upper tier local authority,2020-03-21,6,,,53,,
Coventry,E08000026,Upper tier local authority,2020-03-21,9,,,36,,
Birmingham,E08000025,Upper tier local authority,2020-03-21,30,,,243,,
Sunderland,E08000024,Upper tier local authority,2020-03-21,5,,,17,,
South Tyneside,E08000023,Upper tier local authority,2020-03-21,2,,,8,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-21,9,,,44,,
Sheffield,E08000019,Upper tier local authority,2020-03-21,37,,,169,,
Rotherham,E08000018,Upper tier local authority,2020-03-21,4,,,19,,
Barnsley,E08000016,Upper tier local authority,2020-03-21,4,,,22,,
Wirral,E08000015,Upper tier local authority,2020-03-21,3,,,16,,
Sefton,E08000014,Upper tier local authority,2020-03-21,2,,,17,,
St. Helens,E08000013,Upper tier local authority,2020-03-21,2,,,12,,
Liverpool,E08000012,Upper tier local authority,2020-03-21,14,,,59,,
Knowsley,E08000011,Upper tier local authority,2020-03-21,3,,,9,,
Wigan,E08000010,Upper tier local authority,2020-03-21,4,,,15,,
Trafford,E08000009,Upper tier local authority,2020-03-21,4,,,36,,
Tameside,E08000008,Upper tier local authority,2020-03-21,8,,,36,,
Stockport,E08000007,Upper tier local authority,2020-03-21,6,,,43,,
Salford,E08000006,Upper tier local authority,2020-03-21,8,,,38,,
Rochdale,E08000005,Upper tier local authority,2020-03-21,6,,,24,,
Oldham,E08000004,Upper tier local authority,2020-03-21,10,,,35,,
Manchester,E08000003,Upper tier local authority,2020-03-21,3,,,42,,
Bury,E08000002,Upper tier local authority,2020-03-21,2,,,17,,
Bolton,E08000001,Upper tier local authority,2020-03-21,1,,,21,,
Dorset,E06000059,Upper tier local authority,2020-03-21,3,,,19,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-21,3,,,15,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-21,3,,,26,,
Bedford,E06000055,Upper tier local authority,2020-03-21,1,,,8,,
Wiltshire,E06000054,Upper tier local authority,2020-03-21,4,,,35,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-21,3,,,32,,
Shropshire,E06000051,Upper tier local authority,2020-03-21,2,,,35,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-21,1,,,21,,
Cheshire East,E06000049,Upper tier local authority,2020-03-21,3,,,27,,
County Durham,E06000047,Upper tier local authority,2020-03-21,3,,,15,,
Isle of Wight,E06000046,Upper tier local authority,2020-03-21,1,,,4,,
Southampton,E06000045,Upper tier local authority,2020-03-21,6,,,23,,
Portsmouth,E06000044,Upper tier local authority,2020-03-21,1,,,28,,
Brighton and Hove,E06000043,Upper tier local authority,2020-03-21,3,,,27,,
Milton Keynes,E06000042,Upper tier local authority,2020-03-21,4,,,33,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-21,2,,,31,,
Slough,E06000039,Upper tier local authority,2020-03-21,2,,,50,,
Reading,E06000038,Upper tier local authority,2020-03-21,3,,,19,,
West Berkshire,E06000037,Upper tier local authority,2020-03-21,7,,,21,,
Bracknell Forest,E06000036,Upper tier local authority,2020-03-21,5,,,13,,
Medway,E06000035,Upper tier local authority,2020-03-21,10,,,32,,
Thurrock,E06000034,Upper tier local authority,2020-03-21,3,,,17,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-21,1,,,9,,
Luton,E06000032,Upper tier local authority,2020-03-21,3,,,30,,
Peterborough,E06000031,Upper tier local authority,2020-03-21,3,,,12,,
Torbay,E06000027,Upper tier local authority,2020-03-21,1,,,16,,
Plymouth,E06000026,Upper tier local authority,2020-03-21,2,,,16,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-21,3,,,20,,
North Somerset,E06000024,Upper tier local authority,2020-03-21,1,,,20,,
"Bristol, City of",E06000023,Upper tier local authority,2020-03-21,8,,,36,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-03-21,1,,,17,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-21,2,,,9,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-21,2,,,14,,
Nottingham,E06000018,Upper tier local authority,2020-03-21,6,,,42,,
Leicester,E06000016,Upper tier local authority,2020-03-21,5,,,26,,
Derby,E06000015,Upper tier local authority,2020-03-21,8,,,45,,
York,E06000014,Upper tier local authority,2020-03-21,1,,,13,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-03-21,1,,,3,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-03-21,3,,,4,,
Blackpool,E06000009,Upper tier local authority,2020-03-21,1,,,8,,
Warrington,E06000007,Upper tier local authority,2020-03-21,1,,,8,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-03-21,1,,,4,,
Middlesbrough,E06000002,Upper tier local authority,2020-03-21,1,,,5,,
England,E92000001,Nation,2020-03-20,1082,1081,1,6832,6828,4
South West,E12000009,Region,2020-03-20,43,,,313,,
South East,E12000008,Region,2020-03-20,126,,,938,,
London,E12000007,Region,2020-03-20,426,,,2737,,
East of England,E12000006,Region,2020-03-20,69,,,429,,
West Midlands,E12000005,Region,2020-03-20,151,,,760,,
East Midlands,E12000004,Region,2020-03-20,53,,,399,,
Yorkshire and The Humber,E12000003,Region,2020-03-20,59,,,331,,
North West,E12000002,Region,2020-03-20,82,,,590,,
North East,E12000001,Region,2020-03-20,26,,,120,,
Worcestershire,E10000034,Upper tier local authority,2020-03-20,14,,,56,,
West Sussex,E10000032,Upper tier local authority,2020-03-20,8,,,56,,
Warwickshire,E10000031,Upper tier local authority,2020-03-20,12,,,71,,
Surrey,E10000030,Upper tier local authority,2020-03-20,26,,,174,,
Suffolk,E10000029,Upper tier local authority,2020-03-20,4,,,30,,
Staffordshire,E10000028,Upper tier local authority,2020-03-20,15,,,79,,
Somerset,E10000027,Upper tier local authority,2020-03-20,3,,,19,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-20,5,,,70,,
Nottinghamshire,E10000024,Upper tier local authority,2020-03-20,9,,,72,,
North Yorkshire,E10000023,Upper tier local authority,2020-03-20,8,,,30,,
Northamptonshire,E10000021,Upper tier local authority,2020-03-20,10,,,45,,
Norfolk,E10000020,Upper tier local authority,2020-03-20,3,,,38,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-20,5,,,29,,
Leicestershire,E10000018,Upper tier local authority,2020-03-20,6,,,58,,
Lancashire,E10000017,Upper tier local authority,2020-03-20,8,,,60,,
Kent,E10000016,Upper tier local authority,2020-03-20,16,,,94,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-20,22,,,142,,
Hampshire,E10000014,Upper tier local authority,2020-03-20,30,,,189,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-20,7,,,41,,
Essex,E10000012,Upper tier local authority,2020-03-20,15,,,88,,
East Sussex,E10000011,Upper tier local authority,2020-03-20,4,,,24,,
Devon,E10000008,Upper tier local authority,2020-03-20,3,,,47,,
Derbyshire,E10000007,Upper tier local authority,2020-03-20,11,,,101,,
Cumbria,E10000006,Upper tier local authority,2020-03-20,12,,,117,,
Cambridgeshire,E10000003,Upper tier local authority,2020-03-20,9,,,43,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-20,7,,,73,,
Westminster,E09000033,Upper tier local authority,2020-03-20,15,,,132,,
Wandsworth,E09000032,Upper tier local authority,2020-03-20,23,,,153,,
Waltham Forest,E09000031,Upper tier local authority,2020-03-20,13,,,55,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-20,11,,,66,,
Sutton,E09000029,Upper tier local authority,2020-03-20,10,,,39,,
Southwark,E09000028,Upper tier local authority,2020-03-20,23,,,168,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-20,9,,,36,,
Redbridge,E09000026,Upper tier local authority,2020-03-20,5,,,56,,
Newham,E09000025,Upper tier local authority,2020-03-20,14,,,67,,
Merton,E09000024,Upper tier local authority,2020-03-20,9,,,83,,
Lewisham,E09000023,Upper tier local authority,2020-03-20,22,,,95,,
Lambeth,E09000022,Upper tier local authority,2020-03-20,31,,,174,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-20,6,,,35,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-20,5,,,87,,
Islington,E09000019,Upper tier local authority,2020-03-20,3,,,65,,
Hounslow,E09000018,Upper tier local authority,2020-03-20,7,,,74,,
Hillingdon,E09000017,Upper tier local authority,2020-03-20,11,,,77,,
Havering,E09000016,Upper tier local authority,2020-03-20,4,,,40,,
Harrow,E09000015,Upper tier local authority,2020-03-20,14,,,113,,
Haringey,E09000014,Upper tier local authority,2020-03-20,11,,,72,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-20,8,,,60,,
Hackney,E09000012,Upper tier local authority,2020-03-20,,,,65,,
Greenwich,E09000011,Upper tier local authority,2020-03-20,14,,,78,,
Enfield,E09000010,Upper tier local authority,2020-03-20,20,,,86,,
Ealing,E09000009,Upper tier local authority,2020-03-20,16,,,115,,
Croydon,E09000008,Upper tier local authority,2020-03-20,25,,,123,,
Camden,E09000007,Upper tier local authority,2020-03-20,6,,,62,,
Bromley,E09000006,Upper tier local authority,2020-03-20,18,,,86,,
Brent,E09000005,Upper tier local authority,2020-03-20,21,,,146,,
Bexley,E09000004,Upper tier local authority,2020-03-20,8,,,49,,
Barnet,E09000003,Upper tier local authority,2020-03-20,21,,,133,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-20,9,,,42,,
City of London,E09000001,Upper tier local authority,2020-03-20,,,,5,,
Gateshead,E08000037,Upper tier local authority,2020-03-20,1,,,3,,
Wakefield,E08000036,Upper tier local authority,2020-03-20,2,,,12,,
Leeds,E08000035,Upper tier local authority,2020-03-20,7,,,35,,
Kirklees,E08000034,Upper tier local authority,2020-03-20,4,,,18,,
Bradford,E08000032,Upper tier local authority,2020-03-20,2,,,14,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-20,15,,,87,,
Walsall,E08000030,Upper tier local authority,2020-03-20,9,,,49,,
Solihull,E08000029,Upper tier local authority,2020-03-20,4,,,14,,
Sandwell,E08000028,Upper tier local authority,2020-03-20,6,,,53,,
Dudley,E08000027,Upper tier local authority,2020-03-20,11,,,47,,
Coventry,E08000026,Upper tier local authority,2020-03-20,1,,,27,,
Birmingham,E08000025,Upper tier local authority,2020-03-20,52,,,213,,
Sunderland,E08000024,Upper tier local authority,2020-03-20,3,,,12,,
South Tyneside,E08000023,Upper tier local authority,2020-03-20,2,,,6,,
North Tyneside,E08000022,Upper tier local authority,2020-03-20,3,,,17,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-20,8,,,35,,
Sheffield,E08000019,Upper tier local authority,2020-03-20,25,,,132,,
Rotherham,E08000018,Upper tier local authority,2020-03-20,3,,,15,,
Doncaster,E08000017,Upper tier local authority,2020-03-20,4,,,15,,
Barnsley,E08000016,Upper tier local authority,2020-03-20,1,,,18,,
Wirral,E08000015,Upper tier local authority,2020-03-20,2,,,13,,
Sefton,E08000014,Upper tier local authority,2020-03-20,2,,,15,,
St. Helens,E08000013,Upper tier local authority,2020-03-20,4,,,10,,
Liverpool,E08000012,Upper tier local authority,2020-03-20,10,,,45,,
Knowsley,E08000011,Upper tier local authority,2020-03-20,1,,,6,,
Wigan,E08000010,Upper tier local authority,2020-03-20,1,,,11,,
Trafford,E08000009,Upper tier local authority,2020-03-20,7,,,32,,
Tameside,E08000008,Upper tier local authority,2020-03-20,2,,,28,,
Stockport,E08000007,Upper tier local authority,2020-03-20,2,,,37,,
Salford,E08000006,Upper tier local authority,2020-03-20,9,,,30,,
Rochdale,E08000005,Upper tier local authority,2020-03-20,3,,,18,,
Oldham,E08000004,Upper tier local authority,2020-03-20,3,,,25,,
Manchester,E08000003,Upper tier local authority,2020-03-20,4,,,39,,
Bury,E08000002,Upper tier local authority,2020-03-20,1,,,15,,
Bolton,E08000001,Upper tier local authority,2020-03-20,2,,,20,,
Dorset,E06000059,Upper tier local authority,2020-03-20,3,,,16,,
Northumberland,E06000057,Upper tier local authority,2020-03-20,1,,,10,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-20,2,,,23,,
Wiltshire,E06000054,Upper tier local authority,2020-03-20,4,,,31,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-20,6,,,29,,
Shropshire,E06000051,Upper tier local authority,2020-03-20,5,,,33,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-20,3,,,20,,
Cheshire East,E06000049,Upper tier local authority,2020-03-20,1,,,24,,
County Durham,E06000047,Upper tier local authority,2020-03-20,3,,,12,,
Isle of Wight,E06000046,Upper tier local authority,2020-03-20,1,,,3,,
Southampton,E06000045,Upper tier local authority,2020-03-20,3,,,17,,
Portsmouth,E06000044,Upper tier local authority,2020-03-20,3,,,27,,
Brighton and Hove,E06000043,Upper tier local authority,2020-03-20,3,,,24,,
Milton Keynes,E06000042,Upper tier local authority,2020-03-20,2,,,29,,
Wokingham,E06000041,Upper tier local authority,2020-03-20,2,,,21,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-20,5,,,29,,
Slough,E06000039,Upper tier local authority,2020-03-20,5,,,48,,
West Berkshire,E06000037,Upper tier local authority,2020-03-20,3,,,14,,
Bracknell Forest,E06000036,Upper tier local authority,2020-03-20,1,,,8,,
Medway,E06000035,Upper tier local authority,2020-03-20,2,,,22,,
Luton,E06000032,Upper tier local authority,2020-03-20,9,,,27,,
Peterborough,E06000031,Upper tier local authority,2020-03-20,5,,,9,,
Swindon,E06000030,Upper tier local authority,2020-03-20,1,,,9,,
Torbay,E06000027,Upper tier local authority,2020-03-20,5,,,15,,
Plymouth,E06000026,Upper tier local authority,2020-03-20,2,,,14,,
North Somerset,E06000024,Upper tier local authority,2020-03-20,2,,,19,,
"Bristol, City of",E06000023,Upper tier local authority,2020-03-20,4,,,28,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-03-20,3,,,16,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-20,1,,,7,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-20,1,,,12,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-03-20,5,,,12,,
Nottingham,E06000018,Upper tier local authority,2020-03-20,7,,,36,,
Leicester,E06000016,Upper tier local authority,2020-03-20,2,,,21,,
Derby,E06000015,Upper tier local authority,2020-03-20,3,,,37,,
York,E06000014,Upper tier local authority,2020-03-20,1,,,12,,
North Lincolnshire,E06000013,Upper tier local authority,2020-03-20,1,,,5,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-03-20,1,,,2,,
Blackpool,E06000009,Upper tier local authority,2020-03-20,1,,,7,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-03-20,2,,,3,,
Warrington,E06000007,Upper tier local authority,2020-03-20,1,,,7,,
Halton,E06000006,Upper tier local authority,2020-03-20,1,,,8,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-20,2,,,12,,
Middlesbrough,E06000002,Upper tier local authority,2020-03-20,2,,,4,,
Hartlepool,E06000001,Upper tier local authority,2020-03-20,1,,,3,,
England,E92000001,Nation,2020-03-19,931,931,0,5750,5747,3
South West,E12000009,Region,2020-03-19,21,,,270,,
South East,E12000008,Region,2020-03-19,127,,,812,,
London,E12000007,Region,2020-03-19,333,,,2311,,
East of England,E12000006,Region,2020-03-19,56,,,360,,
West Midlands,E12000005,Region,2020-03-19,123,,,609,,
East Midlands,E12000004,Region,2020-03-19,66,,,346,,
Yorkshire and The Humber,E12000003,Region,2020-03-19,55,,,272,,
North West,E12000002,Region,2020-03-19,98,,,508,,
North East,E12000001,Region,2020-03-19,19,,,94,,
Worcestershire,E10000034,Upper tier local authority,2020-03-19,9,,,42,,
West Sussex,E10000032,Upper tier local authority,2020-03-19,9,,,48,,
Warwickshire,E10000031,Upper tier local authority,2020-03-19,8,,,59,,
Surrey,E10000030,Upper tier local authority,2020-03-19,22,,,148,,
Suffolk,E10000029,Upper tier local authority,2020-03-19,1,,,26,,
Staffordshire,E10000028,Upper tier local authority,2020-03-19,13,,,64,,
Somerset,E10000027,Upper tier local authority,2020-03-19,1,,,16,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-19,13,,,65,,
Nottinghamshire,E10000024,Upper tier local authority,2020-03-19,9,,,63,,
North Yorkshire,E10000023,Upper tier local authority,2020-03-19,3,,,22,,
Northamptonshire,E10000021,Upper tier local authority,2020-03-19,10,,,35,,
Norfolk,E10000020,Upper tier local authority,2020-03-19,3,,,35,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-19,3,,,24,,
Leicestershire,E10000018,Upper tier local authority,2020-03-19,16,,,52,,
Lancashire,E10000017,Upper tier local authority,2020-03-19,14,,,52,,
Kent,E10000016,Upper tier local authority,2020-03-19,14,,,78,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-19,23,,,120,,
Hampshire,E10000014,Upper tier local authority,2020-03-19,25,,,159,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-19,2,,,34,,
Essex,E10000012,Upper tier local authority,2020-03-19,10,,,73,,
East Sussex,E10000011,Upper tier local authority,2020-03-19,4,,,20,,
Derbyshire,E10000007,Upper tier local authority,2020-03-19,8,,,90,,
Cumbria,E10000006,Upper tier local authority,2020-03-19,26,,,105,,
Cambridgeshire,E10000003,Upper tier local authority,2020-03-19,7,,,34,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-19,6,,,66,,
Westminster,E09000033,Upper tier local authority,2020-03-19,9,,,117,,
Wandsworth,E09000032,Upper tier local authority,2020-03-19,17,,,130,,
Waltham Forest,E09000031,Upper tier local authority,2020-03-19,9,,,42,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-19,10,,,55,,
Sutton,E09000029,Upper tier local authority,2020-03-19,3,,,29,,
Southwark,E09000028,Upper tier local authority,2020-03-19,15,,,145,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-19,4,,,27,,
Redbridge,E09000026,Upper tier local authority,2020-03-19,12,,,51,,
Newham,E09000025,Upper tier local authority,2020-03-19,6,,,53,,
Merton,E09000024,Upper tier local authority,2020-03-19,11,,,74,,
Lewisham,E09000023,Upper tier local authority,2020-03-19,16,,,73,,
Lambeth,E09000022,Upper tier local authority,2020-03-19,22,,,143,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-19,6,,,29,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-19,5,,,82,,
Islington,E09000019,Upper tier local authority,2020-03-19,9,,,62,,
Hounslow,E09000018,Upper tier local authority,2020-03-19,13,,,67,,
Hillingdon,E09000017,Upper tier local authority,2020-03-19,13,,,66,,
Havering,E09000016,Upper tier local authority,2020-03-19,7,,,36,,
Harrow,E09000015,Upper tier local authority,2020-03-19,11,,,99,,
Haringey,E09000014,Upper tier local authority,2020-03-19,10,,,61,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-19,3,,,52,,
Hackney,E09000012,Upper tier local authority,2020-03-19,6,,,56,,
Greenwich,E09000011,Upper tier local authority,2020-03-19,6,,,64,,
Enfield,E09000010,Upper tier local authority,2020-03-19,15,,,66,,
Ealing,E09000009,Upper tier local authority,2020-03-19,18,,,99,,
Croydon,E09000008,Upper tier local authority,2020-03-19,9,,,98,,
Camden,E09000007,Upper tier local authority,2020-03-19,5,,,56,,
Bromley,E09000006,Upper tier local authority,2020-03-19,6,,,68,,
Brent,E09000005,Upper tier local authority,2020-03-19,22,,,125,,
Bexley,E09000004,Upper tier local authority,2020-03-19,5,,,41,,
Barnet,E09000003,Upper tier local authority,2020-03-19,26,,,112,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-19,4,,,33,,
Wakefield,E08000036,Upper tier local authority,2020-03-19,1,,,10,,
Leeds,E08000035,Upper tier local authority,2020-03-19,6,,,28,,
Kirklees,E08000034,Upper tier local authority,2020-03-19,2,,,14,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-19,7,,,72,,
Walsall,E08000030,Upper tier local authority,2020-03-19,8,,,40,,
Solihull,E08000029,Upper tier local authority,2020-03-19,5,,,10,,
Sandwell,E08000028,Upper tier local authority,2020-03-19,18,,,47,,
Dudley,E08000027,Upper tier local authority,2020-03-19,10,,,36,,
Coventry,E08000026,Upper tier local authority,2020-03-19,5,,,26,,
Birmingham,E08000025,Upper tier local authority,2020-03-19,35,,,161,,
Sunderland,E08000024,Upper tier local authority,2020-03-19,3,,,9,,
South Tyneside,E08000023,Upper tier local authority,2020-03-19,1,,,4,,
North Tyneside,E08000022,Upper tier local authority,2020-03-19,3,,,14,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-19,5,,,27,,
Sheffield,E08000019,Upper tier local authority,2020-03-19,26,,,107,,
Rotherham,E08000018,Upper tier local authority,2020-03-19,2,,,12,,
Doncaster,E08000017,Upper tier local authority,2020-03-19,4,,,11,,
Barnsley,E08000016,Upper tier local authority,2020-03-19,5,,,17,,
Wirral,E08000015,Upper tier local authority,2020-03-19,1,,,11,,
Sefton,E08000014,Upper tier local authority,2020-03-19,4,,,13,,
St. Helens,E08000013,Upper tier local authority,2020-03-19,1,,,6,,
Liverpool,E08000012,Upper tier local authority,2020-03-19,6,,,35,,
Trafford,E08000009,Upper tier local authority,2020-03-19,4,,,25,,
Tameside,E08000008,Upper tier local authority,2020-03-19,4,,,26,,
Stockport,E08000007,Upper tier local authority,2020-03-19,7,,,35,,
Salford,E08000006,Upper tier local authority,2020-03-19,7,,,21,,
Rochdale,E08000005,Upper tier local authority,2020-03-19,1,,,15,,
Oldham,E08000004,Upper tier local authority,2020-03-19,5,,,22,,
Manchester,E08000003,Upper tier local authority,2020-03-19,4,,,35,,
Bury,E08000002,Upper tier local authority,2020-03-19,2,,,14,,
Bolton,E08000001,Upper tier local authority,2020-03-19,2,,,18,,
Dorset,E06000059,Upper tier local authority,2020-03-19,2,,,13,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-19,1,,,12,,
Northumberland,E06000057,Upper tier local authority,2020-03-19,2,,,9,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-19,4,,,21,,
Bedford,E06000055,Upper tier local authority,2020-03-19,2,,,7,,
Wiltshire,E06000054,Upper tier local authority,2020-03-19,5,,,27,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-19,2,,,23,,
Shropshire,E06000051,Upper tier local authority,2020-03-19,2,,,28,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-19,4,,,17,,
Cheshire East,E06000049,Upper tier local authority,2020-03-19,4,,,23,,
County Durham,E06000047,Upper tier local authority,2020-03-19,2,,,9,,
Southampton,E06000045,Upper tier local authority,2020-03-19,3,,,14,,
Portsmouth,E06000044,Upper tier local authority,2020-03-19,4,,,24,,
Brighton and Hove,E06000043,Upper tier local authority,2020-03-19,2,,,21,,
Milton Keynes,E06000042,Upper tier local authority,2020-03-19,6,,,27,,
Wokingham,E06000041,Upper tier local authority,2020-03-19,2,,,19,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-19,6,,,24,,
Slough,E06000039,Upper tier local authority,2020-03-19,5,,,43,,
Reading,E06000038,Upper tier local authority,2020-03-19,1,,,16,,
West Berkshire,E06000037,Upper tier local authority,2020-03-19,1,,,11,,
Bracknell Forest,E06000036,Upper tier local authority,2020-03-19,1,,,7,,
Medway,E06000035,Upper tier local authority,2020-03-19,3,,,20,,
Thurrock,E06000034,Upper tier local authority,2020-03-19,1,,,14,,
Luton,E06000032,Upper tier local authority,2020-03-19,4,,,18,,
Peterborough,E06000031,Upper tier local authority,2020-03-19,1,,,4,,
Plymouth,E06000026,Upper tier local authority,2020-03-19,2,,,12,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-19,1,,,17,,
